seed,sim_name,sensibility_parameter,sensibility_value,nb_agregats_om,nb_chateaux_om,nb_gros_chateaux_om,nb_seigneurs_om,nb_eglises_om,nb_eglises_paroissiales_om,distance_eglises_paroissiales_om,proportion_fp_isoles_om,augmentation_charge_fiscale_om,total_duration
10.0,4_5_OM,apparition_communautes,980,112,44,15,190,243,195,1874,0.1335,2.968711199404023,180930
5.0,4_5_OM,apparition_communautes,880,110,44,11,194,249,202,1710,0.11125,2.608641358641359,212882
8.0,4_5_OM,apparition_communautes,900,125,44,12,202,243,194,1838,0.13575,2.7607178464606186,201654
8.0,4_5_OM,apparition_communautes,920,119,44,14,204,245,195,1986,0.11125,2.89431704885344,191870
10.0,4_5_OM,apparition_communautes,1000,106,44,12,202,232,180,2102,0.11975,2.759622547802334,170688
1.0,4_5_OM,apparition_communautes,920,106,44,13,211,241,195,1941,0.12725,2.454795204795205,202392
2.0,4_5_OM,apparition_communautes,940,104,44,13,209,233,189,1935,0.1495,3.36925,191309
2.0,4_5_OM,apparition_communautes,960,112,44,12,207,254,210,1676,0.13375,3.493,189034
3.0,4_5_OM,apparition_communautes,900,112,44,8,198,243,200,1890,0.1105,3.7082188358730948,215412
3.0,4_5_OM,apparition_communautes,920,106,44,11,200,251,202,1858,0.099,2.8116412690482138,202951
6.0,4_5_OM,apparition_communautes,940,108,44,14,221,246,199,2031,0.13325,3.524912805181863,193876
9.0,4_5_OM,apparition_communautes,940,99,44,9,204,238,193,2004,0.138,2.926610084872691,186050
6.0,4_5_OM,apparition_communautes,960,97,44,9,213,253,205,2000,0.13225,4.381165919282511,191441
7.0,4_5_OM,apparition_communautes,940,112,44,11,208,248,210,1938,0.11625,3.6585305105853054,199459
4.0,4_5_OM,apparition_communautes,900,121,44,14,201,244,196,1444,0.1325,3.2151962009497623,223261
4.0,4_5_OM,apparition_communautes,920,108,44,12,207,237,183,1571,0.13875,3.5653586603349163,212039
5.0,4_5_OM,apparition_communautes,900,103,44,10,190,239,186,2236,0.12,3.5699300699300704,206429
10.0,4_5_OM,apparition_communautes,1020,99,44,13,194,234,183,1890,0.14325,3.065060839334492,176920
7.0,4_5_OM,apparition_communautes,960,110,44,13,205,239,196,2348,0.12075,3.6714819427148195,187881
9.0,4_5_OM,apparition_communautes,960,119,44,10,215,250,210,2100,0.10475,2.6068397403894155,204374
10.0,4_5_OM,apparition_communautes,1040,106,44,10,198,242,186,1906,0.1435,2.668736031785448,170665
1.0,4_5_OM,apparition_communautes,940,108,44,14,212,242,199,1826,0.12925,2.669080919080919,213232
8.0,4_5_OM,apparition_communautes,940,98,44,13,216,240,196,1619,0.11875,4.136340977068794,188842
5.0,4_5_OM,apparition_communautes,920,102,44,11,190,246,196,2022,0.129,3.913336663336664,211201
8.0,4_5_OM,apparition_communautes,960,110,44,10,208,240,193,1875,0.12825,3.229810568295115,196013
2.0,4_5_OM,apparition_communautes,980,105,44,12,211,238,188,1687,0.13325,3.34025,185784
1.0,4_5_OM,apparition_communautes,960,98,44,12,200,229,183,1866,0.1095,3.391108891108891,202634
2.0,4_5_OM,apparition_communautes,1000,89,44,12,203,241,198,2112,0.1415,3.5765,179921
3.0,4_5_OM,apparition_communautes,940,124,44,11,208,245,196,1652,0.0975,2.4651511366475143,213118
6.0,4_5_OM,apparition_communautes,980,106,44,13,205,245,203,2302,0.13675,4.19506726457399,190375
6.0,4_5_OM,apparition_communautes,1000,111,44,11,204,267,226,1851,0.13775,4.173393124065769,182945
9.0,4_5_OM,apparition_communautes,980,98,44,12,215,235,190,2092,0.13675,2.5561657513729403,201449
7.0,4_5_OM,apparition_communautes,980,120,44,14,206,240,194,1947,0.1305,3.586550435865505,185472
3.0,4_5_OM,apparition_communautes,960,121,44,11,205,239,189,1865,0.119,2.617287034723957,212454
10.0,4_5_OM,apparition_communautes,1060,109,44,10,197,236,188,1925,0.11425,3.04395331512292,179666
4.0,4_5_OM,apparition_communautes,940,103,44,10,189,226,171,2016,0.13275,2.2354411397150713,205291
7.0,4_5_OM,apparition_communautes,1000,120,44,13,198,244,202,1700,0.1135,3.683935242839353,196031
10.0,4_5_OM,apparition_communautes,1080,106,44,10,195,245,185,1864,0.15,2.802085920039732,175455
9.0,4_5_OM,apparition_communautes,1000,93,44,13,210,240,196,2124,0.1215,2.5164752870693956,198227
5.0,4_5_OM,apparition_communautes,940,104,44,11,200,250,202,2308,0.13125,3.3806193806193807,212939
4.0,4_5_OM,apparition_communautes,960,102,44,11,199,230,172,1528,0.11975,3.56860784803799,220617
8.0,4_5_OM,apparition_communautes,980,97,44,14,206,245,196,1820,0.13375,3.124626121635095,195731
1.0,4_5_OM,apparition_communautes,980,99,44,14,211,230,180,1874,0.12425,3.495504495504496,205246
8.0,4_5_OM,apparition_communautes,1000,114,44,12,208,242,194,2065,0.121,3.0832502492522433,194415
5.0,4_5_OM,apparition_communautes,960,113,44,13,195,245,198,2082,0.12125,3.6138861138861142,205383
2.0,4_5_OM,apparition_communautes,1020,110,44,12,214,232,193,2329,0.12,3.3865,187230
2.0,4_5_OM,apparition_communautes,1040,128,44,14,206,242,200,2247,0.11975,3.534,187697
1.0,4_5_OM,apparition_communautes,1000,119,44,11,193,240,194,1627,0.12725,3.4060939060939064,206865
6.0,4_5_OM,apparition_communautes,1020,113,44,11,213,238,196,2243,0.1265,4.301444942700547,178389
6.0,4_5_OM,apparition_communautes,1040,99,44,11,211,257,217,2120,0.12675,4.264823119083209,182702
3.0,4_5_OM,apparition_communautes,980,122,44,12,211,245,194,1665,0.11,2.0726954783912066,217426
10.0,4_5_OM,apparition_communautes,1100,109,44,11,197,237,186,2103,0.141,2.7737770052148,179594
9.0,4_5_OM,apparition_communautes,1020,118,44,10,212,239,193,2043,0.13025,2.509735396904643,196316
7.0,4_5_OM,apparition_communautes,1020,99,44,12,213,245,202,1633,0.13625,3.7484433374844337,199431
3.0,4_5_OM,apparition_communautes,1000,104,44,15,211,238,187,1405,0.11475,2.6252810392205848,215759
10.0,4_5_OM,coef_redevances,2,100,44,12,213,244,185,1919,0.108,3.316222277597807,189777
4.0,4_5_OM,apparition_communautes,980,109,44,9,206,258,202,1387,0.12375,3.5888527868032987,203351
7.0,4_5_OM,apparition_communautes,1040,113,44,14,203,253,211,1981,0.1075,3.552179327521794,195178
9.0,4_5_OM,apparition_communautes,1040,119,44,11,210,239,191,1820,0.146,2.556415376934598,192356
8.0,4_5_OM,apparition_communautes,1020,113,44,12,210,233,185,2279,0.11125,3.0436191425722834,196858
5.0,4_5_OM,apparition_communautes,980,118,44,13,198,265,212,1442,0.1135,3.633616383616384,213455
4.0,4_5_OM,apparition_communautes,1000,108,44,11,205,238,186,1791,0.11425,3.7780554861284674,219896
8.0,4_5_OM,apparition_communautes,1040,103,44,14,210,242,195,1875,0.12975,3.007477567298106,191804
2.0,4_5_OM,apparition_communautes,1060,101,44,14,191,244,203,2166,0.11225,3.3755,187394
1.0,4_5_OM,apparition_communautes,1020,108,44,10,192,238,193,1819,0.12175,3.4303196803196805,211332
2.0,4_5_OM,apparition_communautes,1080,117,44,14,205,234,192,2553,0.129,3.3665,189235
5.0,4_5_OM,apparition_communautes,1000,107,44,13,192,239,197,2145,0.12125,3.6863136863136865,213478
1.0,4_5_OM,apparition_communautes,1040,111,44,12,190,228,184,2100,0.13175,3.5102397602397604,205001
6.0,4_5_OM,apparition_communautes,1060,95,44,11,216,242,201,2352,0.1435,4.2807673143996015,184035
6.0,4_5_OM,apparition_communautes,1080,115,44,11,223,248,206,2210,0.13625,4.116591928251121,180327
10.0,4_5_OM,coef_redevances,4,96,44,12,229,245,190,1923,0.12975,4.109892848243209,193821
7.0,4_5_OM,apparition_communautes,1060,106,44,14,188,241,197,2070,0.149,3.80348692403487,195817
9.0,4_5_OM,apparition_communautes,1060,107,44,11,204,239,195,2043,0.12325,2.5232151772341487,200663
10.0,4_5_OM,coef_redevances,6,96,44,11,195,254,194,1846,0.1105,3.5569399451781707,181820
3.0,4_5_OM,apparition_communautes,1020,104,44,12,203,242,191,1939,0.123,2.4036972270796904,218716
7.0,4_5_OM,apparition_communautes,1080,112,44,14,200,239,197,1921,0.154,3.6787048567870486,190918
9.0,4_5_OM,apparition_communautes,1080,98,44,11,210,244,196,1736,0.1515,2.4745381927109333,199091
3.0,4_5_OM,apparition_communautes,1040,113,44,12,199,237,185,1599,0.107,2.4241818636022985,212814
4.0,4_5_OM,apparition_communautes,1020,94,44,11,208,245,189,1692,0.14075,3.802049487628093,209059
8.0,4_5_OM,apparition_communautes,1060,95,44,10,213,232,183,2148,0.1235,3.0119641076769694,201503
8.0,4_5_OM,apparition_communautes,1080,105,44,14,221,236,188,2266,0.12125,2.978813559322034,192400
5.0,4_5_OM,apparition_communautes,1020,109,44,10,193,246,198,1833,0.14375,3.557692307692308,210989
2.0,4_5_OM,apparition_communautes,1100,129,44,14,209,249,206,2374,0.11525,3.4245,190242
4.0,4_5_OM,apparition_communautes,1040,103,44,11,209,249,193,1486,0.12725,3.7488127968007996,202906
1.0,4_5_OM,apparition_communautes,1060,119,44,12,194,235,191,1803,0.12625,3.2809690309690316,204209
2.0,4_5_OM,coef_redevances,2,96,44,14,202,239,191,2197,0.11875,3.755738522954092,216113
5.0,4_5_OM,apparition_communautes,1040,111,44,9,195,254,207,2044,0.12475,3.4922577422577428,216832
1.0,4_5_OM,apparition_communautes,1080,111,44,12,193,229,184,1810,0.144,3.360139860139861,210919
6.0,4_5_OM,apparition_communautes,1100,105,44,11,217,254,211,2067,0.14,4.306427503736921,182535
6.0,4_5_OM,coef_redevances,2,120,44,10,198,252,203,2100,0.11125,2.9960139511709016,211220
10.0,4_5_OM,coef_redevances,8,95,44,14,203,254,194,1761,0.119,3.810117119362073,182298
10.0,4_5_OM,coef_redevances,10,95,44,10,202,244,187,1666,0.1395,2.150760029902816,172500
7.0,4_5_OM,apparition_communautes,1100,109,44,14,211,235,193,2171,0.1225,3.802490660024907,192105
9.0,4_5_OM,apparition_communautes,1100,107,44,11,203,243,195,2047,0.14625,2.5918622066899646,196455
3.0,4_5_OM,apparition_communautes,1060,103,44,12,203,245,195,1842,0.1135,2.37172120909318,218029
9.0,4_5_OM,coef_redevances,2,123,44,12,199,252,204,1690,0.12275,2.737643534697953,210303
7.0,4_5_OM,coef_redevances,2,120,44,11,192,251,205,1620,0.114,3.8019431988041847,221527
4.0,4_5_OM,apparition_communautes,1060,115,44,11,202,236,182,1873,0.13125,3.689077730567358,208137
3.0,4_5_OM,apparition_communautes,1080,100,44,12,202,244,191,1534,0.123,2.303272545590807,214455
8.0,4_5_OM,apparition_communautes,1100,110,44,14,207,227,177,2203,0.14175,3.234546360917249,200262
2.0,4_5_OM,coef_redevances,4,110,44,14,211,256,205,1631,0.11425,2.8814870259481036,200433
8.0,4_5_OM,coef_redevances,2,114,44,10,206,254,201,1641,0.13125,2.33375,219271
5.0,4_5_OM,apparition_communautes,1060,97,44,9,191,246,196,1857,0.16225,3.557442557442558,214759
4.0,4_5_OM,apparition_communautes,1080,102,44,11,210,243,189,1548,0.1355,3.4773806548362907,210437
1.0,4_5_OM,apparition_communautes,1100,118,44,12,190,231,186,1835,0.1365,3.3921078921078927,211821
2.0,4_5_OM,coef_redevances,6,115,44,11,202,234,184,2210,0.1125,3.2198103792415167,197732
5.0,4_5_OM,apparition_communautes,1080,100,44,9,191,242,195,1811,0.1415,3.4178321678321684,210824
6.0,4_5_OM,coef_redevances,4,128,44,12,197,258,201,1833,0.1015,2.8677130044843047,202208
10.0,4_5_OM,coef_redevances,12,104,44,11,215,241,183,1997,0.12025,2.7129329678544734,175856
1.0,4_5_OM,coef_redevances,2,112,44,13,205,262,213,1488,0.1225,2.689990039840638,226165
10.0,4_5_OM,coef_redevances,14,107,44,13,196,243,188,2258,0.12325,3.542486917518066,184949
6.0,4_5_OM,coef_redevances,6,116,44,13,204,252,204,1933,0.1145,2.362730443447932,203137
7.0,4_5_OM,coef_redevances,4,118,44,12,189,240,189,2106,0.1065,2.4115595416043845,206496
9.0,4_5_OM,coef_redevances,4,117,44,10,200,248,201,2295,0.1155,3.0718921617573636,216674
3.0,4_5_OM,apparition_communautes,1100,114,44,12,216,244,193,1785,0.1335,2.4156882338246315,214716
7.0,4_5_OM,coef_redevances,6,127,44,11,199,252,205,1905,0.1085,2.920029895366218,203954
9.0,4_5_OM,coef_redevances,6,100,44,10,205,247,201,2130,0.11375,3.4400898652021965,205948
8.0,4_5_OM,coef_redevances,4,122,44,12,209,257,205,1913,0.1155,3.772,204806
4.0,4_5_OM,apparition_communautes,1100,100,44,11,221,237,183,1809,0.123,3.5541114721319667,221845
2.0,4_5_OM,coef_redevances,8,95,44,11,194,243,196,1848,0.1085,3.5059880239520957,199093
3.0,4_5_OM,coef_redevances,2,107,44,12,187,256,205,1765,0.11,2.891385767790262,230824
8.0,4_5_OM,coef_redevances,6,109,44,12,195,261,204,1494,0.13275,2.251,204368
5.0,4_5_OM,apparition_communautes,1100,113,44,9,197,246,199,2001,0.129,3.4138361638361645,214447
2.0,4_5_OM,coef_redevances,10,107,44,12,195,245,193,1740,0.14625,3.6065369261477045,199511
1.0,4_5_OM,coef_redevances,4,125,44,11,205,253,206,1843,0.09625,3.785109561752988,219932
4.0,4_5_OM,coef_redevances,2,102,44,12,206,253,197,1549,0.11775,3.926,238044
10.0,4_5_OM,coef_redevances,16,113,44,12,193,245,190,2008,0.13025,3.946673311736855,179385
6.0,4_5_OM,coef_redevances,8,101,44,12,204,258,207,1817,0.111,2.3445440956651717,202399
10.0,4_5_OM,coef_redevances,18,109,44,10,212,244,187,1827,0.123,3.7804634936456516,180618
5.0,4_5_OM,coef_redevances,2,105,44,10,190,255,202,1994,0.10325,2.3414816662509352,237747
1.0,4_5_OM,coef_redevances,6,106,44,12,191,245,198,1682,0.12125,2.6384462151394423,216913
6.0,4_5_OM,coef_redevances,10,114,44,9,209,261,211,2106,0.1165,2.4656203288490284,193742
7.0,4_5_OM,coef_redevances,8,115,44,13,213,248,199,1891,0.08925,2.5575485799701045,208706
9.0,4_5_OM,coef_redevances,8,101,44,12,218,245,195,2024,0.124,3.4832750873689466,214224
9.0,4_5_OM,coef_redevances,10,111,44,7,207,245,201,1952,0.12575,3.967548676984523,209543
7.0,4_5_OM,coef_redevances,10,118,44,12,197,245,193,2217,0.1055,3.072247135027404,213816
2.0,4_5_OM,coef_redevances,12,111,44,12,188,255,207,1894,0.12425,3.509481037924152,193512
3.0,4_5_OM,coef_redevances,4,115,44,11,195,235,188,2064,0.1055,3.405493133583021,228908
8.0,4_5_OM,coef_redevances,8,125,44,10,206,254,198,1738,0.116,3.49575,210169
4.0,4_5_OM,coef_redevances,4,106,44,13,203,242,183,1764,0.137,3.16175,215051
8.0,4_5_OM,coef_redevances,10,124,44,14,205,257,206,1886,0.121,2.79725,204977
3.0,4_5_OM,coef_redevances,6,99,44,10,206,232,184,1934,0.0975,3.10936329588015,221318
2.0,4_5_OM,coef_redevances,14,104,44,10,205,236,188,2494,0.1235,3.6252495009980037,187602
10.0,4_5_OM,coef_redevances,20,106,44,15,202,244,192,1928,0.11075,3.639920259157737,179368
1.0,4_5_OM,coef_redevances,8,93,44,11,210,254,206,1582,0.10875,2.803286852589641,207313
10.0,4_5_OM,coef_redevances,22,98,44,9,208,247,190,1832,0.12025,3.475454771991029,182011
5.0,4_5_OM,coef_redevances,4,122,44,14,228,248,201,2093,0.11375,2.9688201546520325,231589
6.0,4_5_OM,coef_redevances,12,114,44,11,205,262,208,1804,0.0985,3.0909317389138016,200240
4.0,4_5_OM,coef_redevances,6,103,44,12,221,248,192,1918,0.13025,3.23275,231289
6.0,4_5_OM,coef_redevances,14,100,44,11,211,261,212,1621,0.12625,3.078973592426507,195458
1.0,4_5_OM,coef_redevances,10,110,44,10,178,254,202,1888,0.09775,2.8613047808764938,213821
5.0,4_5_OM,coef_redevances,6,116,44,13,204,250,202,1778,0.12075,2.9027188825143426,228506
7.0,4_5_OM,coef_redevances,12,116,44,12,197,263,211,1927,0.12075,3.539611360239163,202412
9.0,4_5_OM,coef_redevances,12,116,44,12,216,257,208,2066,0.124,3.0649026460309536,200198
7.0,4_5_OM,coef_redevances,14,114,44,13,185,250,197,1778,0.12825,3.6158445440956646,189492
2.0,4_5_OM,coef_redevances,16,91,44,10,205,252,202,1723,0.137,3.3872255489021956,198601
9.0,4_5_OM,coef_redevances,14,108,44,13,196,249,204,2122,0.1225,2.884672990514228,209574
8.0,4_5_OM,coef_redevances,12,117,44,13,182,253,198,1853,0.10475,2.919,201711
10.0,4_5_OM,coef_redevances,24,93,44,12,207,250,196,1972,0.10925,2.642412160478445,177129
3.0,4_5_OM,coef_redevances,8,113,44,13,217,253,205,1703,0.11425,3.075156054931336,218437
2.0,4_5_OM,coef_redevances,18,86,44,11,206,237,190,1972,0.137,3.095309381237525,187445
8.0,4_5_OM,coef_redevances,14,109,44,10,197,243,192,2242,0.11375,3.13825,202326
10.0,4_5_OM,coef_redevances,26,94,44,10,200,246,191,1755,0.1365,2.921754298529778,178306
4.0,4_5_OM,coef_redevances,8,113,44,10,200,240,187,2064,0.1065,3.254,226872
3.0,4_5_OM,coef_redevances,10,101,44,13,207,256,206,1553,0.12775,3.379525593008739,217945
1.0,4_5_OM,coef_redevances,12,112,44,11,195,246,193,1847,0.1165,3.531374501992032,212494
6.0,4_5_OM,coef_redevances,16,144,44,13,191,267,214,1915,0.1015,2.385899352267065,195404
5.0,4_5_OM,coef_redevances,8,105,44,12,209,258,207,2031,0.123,2.8161636318283856,219905
6.0,4_5_OM,coef_redevances,18,110,44,11,195,265,210,1796,0.1065,3.5859491778774286,198227
4.0,4_5_OM,coef_redevances,10,105,44,12,181,249,193,1959,0.10925,3.34725,220331
1.0,4_5_OM,coef_redevances,14,120,44,14,201,245,193,1958,0.10825,3.692480079681275,208390
7.0,4_5_OM,coef_redevances,16,119,44,11,195,253,205,1660,0.12325,3.0485799701046337,202276
5.0,4_5_OM,coef_redevances,10,100,44,11,204,248,194,2195,0.1145,2.5300573709154404,220496
9.0,4_5_OM,coef_redevances,16,105,44,8,196,259,210,1919,0.1075,2.975287069395906,198934
7.0,4_5_OM,coef_redevances,18,116,44,12,198,253,206,1985,0.1255,3.3452914798206277,196125
2.0,4_5_OM,coef_redevances,20,114,44,11,198,251,207,1937,0.13425,3.1240019960079843,191575
10.0,4_5_OM,coef_redevances,28,101,44,11,200,239,184,1989,0.12325,3.341639671069026,179982
9.0,4_5_OM,coef_redevances,18,94,44,13,188,238,191,1993,0.124,3.2725911133300047,205091
2.0,4_5_OM,coef_redevances,22,114,44,10,189,236,187,2097,0.12075,2.82185628742515,191088
10.0,4_5_OM,coef_redevances,30,114,44,13,204,241,184,1909,0.1085,4.241216047844506,181722
8.0,4_5_OM,coef_redevances,16,104,44,13,207,261,206,2227,0.11925,3.283,214109
8.0,4_5_OM,coef_redevances,18,95,44,13,193,259,204,1559,0.13175,2.83125,203545
3.0,4_5_OM,coef_redevances,12,96,44,13,195,237,188,2199,0.10625,4.130586766541823,214556
4.0,4_5_OM,coef_redevances,12,120,44,11,197,240,191,2143,0.12625,4.12125,211761
3.0,4_5_OM,coef_redevances,14,109,44,10,209,257,210,1632,0.10675,3.584019975031211,211137
6.0,4_5_OM,coef_redevances,20,104,44,12,212,267,219,1795,0.1125,2.6250622820129546,200652
1.0,4_5_OM,coef_redevances,16,111,44,10,193,240,193,1887,0.10225,2.959163346613546,217982
6.0,4_5_OM,coef_redevances,22,104,44,10,193,259,207,1927,0.10725,3.8552566018933727,196595
5.0,4_5_OM,coef_redevances,12,105,44,13,209,250,198,1941,0.1215,3.1998004489897727,217652
4.0,4_5_OM,coef_redevances,14,108,44,11,210,247,192,1801,0.1065,3.4345,220836
1.0,4_5_OM,coef_redevances,18,114,44,13,194,252,202,1735,0.10025,2.612798804780877,215188
7.0,4_5_OM,coef_redevances,20,106,44,8,192,236,187,2120,0.12575,3.4152964623816637,205664
9.0,4_5_OM,coef_redevances,20,110,44,13,221,249,200,2060,0.1055,3.3634548177733397,202777
5.0,4_5_OM,coef_redevances,14,107,44,11,200,242,191,2231,0.1265,3.3419805437765024,221929
10.0,4_5_OM,coef_redevances,32,103,44,9,206,248,186,1840,0.11325,3.883129828058809,173137
2.0,4_5_OM,coef_redevances,24,112,44,9,197,240,189,2137,0.14925,3.589820359281437,189145
7.0,4_5_OM,coef_redevances,22,115,44,11,192,254,201,1708,0.12175,4.0007473841554555,207591
2.0,4_5_OM,coef_redevances,26,98,44,12,188,246,193,1787,0.12175,4.078842315369261,195185
9.0,4_5_OM,coef_redevances,22,120,44,13,209,245,193,1920,0.12175,2.600099850224663,203639
10.0,4_5_OM,coef_redevances,34,101,44,12,194,246,192,1996,0.11725,3.7298778968352853,187703
8.0,4_5_OM,coef_redevances,20,116,44,9,198,266,211,1896,0.1115,4.3715,212412
3.0,4_5_OM,coef_redevances,16,118,44,11,197,242,193,2071,0.1225,3.202247191011236,204712
8.0,4_5_OM,coef_redevances,22,107,44,10,202,237,186,2161,0.10875,3.5575,206709
4.0,4_5_OM,coef_redevances,16,97,44,13,192,245,192,1837,0.11175,2.78075,215432
6.0,4_5_OM,coef_redevances,24,94,44,9,195,258,205,2016,0.1175,3.2663178873941208,194827
3.0,4_5_OM,coef_redevances,18,99,44,12,200,245,197,2024,0.10175,2.6509363295880153,217487
6.0,4_5_OM,coef_redevances,26,115,44,11,188,255,202,1915,0.108,3.8707025411061284,193500
1.0,4_5_OM,coef_redevances,20,102,44,11,197,249,199,1738,0.11075,3.0505478087649402,207513
5.0,4_5_OM,coef_redevances,16,92,44,14,206,266,215,2024,0.11925,2.8515839361436766,216170
4.0,4_5_OM,coef_redevances,18,113,44,10,194,243,187,1769,0.11725,3.649,214134
10.0,4_5_OM,coef_redevances,36,107,44,11,196,233,179,2154,0.1225,4.052329927734862,171261
7.0,4_5_OM,coef_redevances,24,112,44,10,200,254,200,1685,0.12625,2.558545092177379,201496
1.0,4_5_OM,coef_redevances,22,113,44,13,203,245,196,1858,0.109,2.7821215139442232,213685
9.0,4_5_OM,coef_redevances,24,100,44,11,208,247,194,1823,0.1085,3.6934598102845726,202961
2.0,4_5_OM,coef_redevances,28,105,44,11,199,248,198,1865,0.1545,2.4752994011976046,193745
10.0,4_5_OM,coef_redevances,38,102,44,13,205,247,194,2148,0.12475,2.919511587341141,179395
7.0,4_5_OM,coef_redevances,26,112,44,13,202,241,190,1802,0.13075,3.400099651220727,209259
5.0,4_5_OM,coef_redevances,18,126,44,10,192,254,202,1960,0.1095,3.1379396358194063,224306
9.0,4_5_OM,coef_redevances,26,110,44,11,196,239,193,2035,0.121,3.0094857713429852,192639
2.0,4_5_OM,coef_redevances,30,117,44,11,207,238,194,2218,0.107,2.9750499001996005,196595
8.0,4_5_OM,coef_redevances,24,106,44,13,201,253,202,2081,0.1145,2.84,199114
8.0,4_5_OM,coef_redevances,26,107,44,10,186,254,200,1902,0.11275,3.699,203990
3.0,4_5_OM,coef_redevances,20,104,44,10,204,262,213,1547,0.11425,2.857677902621723,211734
6.0,4_5_OM,coef_redevances,28,116,44,11,214,260,213,1847,0.11425,2.889885401096163,199212
4.0,4_5_OM,coef_redevances,20,90,44,12,206,252,194,1880,0.11275,2.0525,209488
6.0,4_5_OM,coef_redevances,30,120,44,10,212,273,218,1557,0.1165,2.347284504235177,199313
3.0,4_5_OM,coef_redevances,22,115,44,12,191,247,200,1900,0.1045,3.820973782771536,213127
1.0,4_5_OM,coef_redevances,24,103,44,12,201,245,194,2111,0.10525,2.792828685258964,209025
10.0,4_5_OM,coef_redevances,40,100,44,10,210,251,194,1731,0.12625,2.581111387989036,179280
5.0,4_5_OM,coef_redevances,20,100,44,13,198,248,199,2301,0.11175,2.4055874282863554,207907
10.0,4_5_OM,distance_detection_agregats,50,125,44,11,212,238,179,2405,0.2215,3.98625,144082
7.0,4_5_OM,coef_redevances,28,93,44,11,193,256,207,1568,0.1225,2.331838565022421,201729
